,X,Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor,rndCoord.lon,rndCoord.lat,Climate,Cl_simp
1388,1540,Apoidea,ALLO-GER-380,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0998,0.036904,1.06491608219949,1.34205790227864,4.0588734,3.826910816,21.354,13.11504631,49.75,10.25,BWh,B
1389,1541,Apoidea,ALLO-GER-381,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.083,0.036904,1.04717493492546,1.19632406324282,3.5084404,3.307934787,18.532,11.38185063,49.75,10.25,BWh,B
1390,1542,Apoidea,ALLO-GER-382,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.3743,0.036904,1.40129386625142,1.6419425429162,5.478274,5.165193383,33.559,20.61102553,49.75,10.25,BWh,B
1391,1543,Apoidea,ALLO-GER-383,Europe,Germany,LK,Würzburg,Opferbaum1,10.069681,49.368497,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0823,0.036904,1.04644216896902,1.24187307800568,3.6719418,3.462092164,17.794,10.92859109,49.25,10.25,BWh,B
1392,1544,Apoidea,ALLO-GER-384,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.124,0.036904,1.09100141082654,1.34318068697748,4.0634332,3.831210026,23.897,14.67688778,49.75,10.25,BWh,B
1393,1545,Apoidea,ALLO-GER-385,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_terrestris,Female,0.1658,0.036904,1.13757181054523,1.65023151871141,5.523872,5.20818548,28.517,17.51436619,49.75,10.25,BWh,B
1394,1546,Apoidea,ALLO-GER-386,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0957,0.036904,1.06055886466216,1.29859775486885,3.8862524,3.66415502,21.989,13.50504605,49.75,10.25,BWh,B
1395,1547,Apoidea,ALLO-GER-387,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0772,0.036904,1.04111889978189,1.21654162384442,3.5800944,3.375493797,19.554,12.00953524,49.75,10.25,BWh,B
1396,1548,Apoidea,ALLO-GER-388,Europe,Germany,LK,Würzburg,Opferbaum1,10.069681,49.368497,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0986,0.036904,1.06363894933383,1.10988640003281,3.217916,3.034013711,20.108,12.34978698,49.25,10.25,BWh,B
1397,1549,Apoidea,ALLO-GER-389,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0961,0.036904,1.06098317306405,1.20446020282799,3.537102,3.334958391,18.909,11.61339378,49.75,10.25,BWh,B
1398,1550,Apoidea,ALLO-GER-390,Europe,Germany,LK,Würzburg,Opferbaum1,10.069681,49.368497,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0992,0.036904,1.06427732419673,1.25771290219192,3.7305678,3.517367717,21.048,12.92710943,49.25,10.25,BWh,B
1399,1551,Apoidea,ALLO-GER-391,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0736,0.036904,1.03737761010468,1.26415274686366,3.7546696,3.540092111,16.115,9.89739493,49.75,10.25,BWh,B
1400,1552,Apoidea,ALLO-GER-392,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_terrestris,Female,0.1113,0.036904,1.07723330543261,1.42072935080055,4.3910874,4.140138953,20.088,12.33750353,49.75,10.25,BWh,B
1401,1553,Apoidea,ALLO-GER-393,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1101,0.036904,1.07594140076392,1.44346260217544,4.4920544,4.235335739,23.985,14.73093499,49.75,10.25,BWh,B
1402,1554,Apoidea,ALLO-GER-394,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0874,0.036904,1.05179265617596,1.34686098561557,4.0784154,3.845336001,18.475,11.34684278,49.75,10.25,BWh,B
1403,1555,Apoidea,ALLO-GER-395,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1046,0.036904,1.07003996687943,1.34446232777587,4.0686444,3.836123409,20.823,12.78892055,49.75,10.25,BWh,B
1404,1556,Apoidea,ALLO-GER-396,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0825,0.036904,1.04665147833305,1.23493045994873,3.6465372,3.438139424,18.298,11.23813419,49.75,10.25,BWh,B
1405,1557,Apoidea,ALLO-GER-397,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0953,0.036904,1.06013472594969,1.24399960730919,3.6797586,3.469462238,22.538,13.84222693,49.75,10.25,BWh,B
1406,1558,Apoidea,ALLO-GER-398,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0991,0.036904,1.06417090178552,1.3639635402088,4.1487666,3.911666665,21.404,13.14575495,49.75,10.25,BWh,B
1407,1559,Apoidea,ALLO-GER-399,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0939,0.036904,1.05865157578073,1.40155847748747,4.3077082,4.061524832,22.108,13.57813262,49.75,10.25,BWh,B
1408,1560,Apoidea,ALLO-GER-400,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0921,0.036904,1.05674771693133,1.28781234535808,3.8445628,3.62484796,19.726,12.11517297,49.75,10.25,BWh,B
1409,1561,Apoidea,ALLO-GER-401,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1088,0.036904,1.07454358571957,1.40653623874524,4.3292044,4.081792535,22.126,13.58918773,49.75,10.25,BWh,B
1410,1562,Apoidea,ALLO-GER-402,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1263,0.036904,1.09351360198382,1.34269964804083,4.061479,3.829367508,22.679,13.92882529,49.75,10.25,BWh,B
1411,1563,Apoidea,ALLO-GER-403,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0955,0.036904,1.06034677409899,1.31423086893813,3.947484,3.721887265,20.992,12.89271575,49.75,10.25,BWh,B
1412,1564,Apoidea,ALLO-GER-404,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0996,0.036904,1.06470312027995,1.21544932441505,3.576186,3.37180876,20.013,12.29144057,49.75,10.25,BWh,B
1413,1565,Apoidea,ALLO-GER-405,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0953,0.036904,1.06013472594969,1.22991612275027,3.628298,3.420942585,19.236,11.81422829,49.75,10.25,BWh,B
1414,1566,Apoidea,ALLO-GER-406,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_ruderarius,Female,0.1413,0.036904,1.11003994370877,1.62442980057996,5.3831696,5.075524151,24.599,15.1080371,49.75,10.25,BWh,B
1415,1567,Apoidea,ALLO-GER-407,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1011,0.036904,1.0663013733505,1.30544652479225,3.9129598,3.689336106,23.213,14.25679358,49.75,10.25,BWh,B
1416,1568,Apoidea,ALLO-GER-408,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0747,0.036904,1.03851935331944,1.13012554379937,3.2837074,3.096045165,17.133,10.52262286,49.75,10.25,BWh,B
1417,1569,Apoidea,ALLO-GER-409,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0634,0.036904,1.02685013985291,1.01881822230298,2.937814,2.7699194,15.552,9.551615634,49.75,10.25,BWh,B
1418,1570,Apoidea,ALLO-GER-410,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.1287,0.036904,1.09614118646872,1.40533178224009,4.3239932,4.076879153,24.266,14.90351755,49.75,10.25,BWh,B
1419,1571,Apoidea,ALLO-GER-411,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,2/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.0996,0.036904,1.06470312027995,1.25298724362953,3.71298,3.500785051,25.282,15.52751713,49.75,10.25,BWh,B
1420,1572,Apoidea,ALLO-GER-412,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lucorum,Female,0.07,0.036904,1.03364976485583,1.19762288529545,3.5130002,3.312233997,16.296,10.00856021,49.75,10.25,BWh,B
1421,1573,Apoidea,ALLO-GER-413,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0994,0.036904,1.06449020094854,1.29507159895604,3.872573,3.651257391,20.445,12.55676322,49.75,10.25,BWh,B
1422,1574,Apoidea,ALLO-GER-414,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.2255,0.036904,1.20755300251063,1.58266956369329,5.1629964,4.86793374,31.109,19.10630213,49.75,10.25,BWh,B
1423,1575,Apoidea,ALLO-GER-415,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0637,0.036904,1.02715824110774,0.997302376745626,2.8752796,2.71095881,14.77,9.071332492,49.75,10.25,BWh,B
1424,1576,Apoidea,ALLO-GER-416,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0866,0.036904,1.05095155853494,1.21253067952889,3.5657636,3.361981995,19.51,11.98251164,49.75,10.25,BWh,B
1425,1577,Apoidea,ALLO-GER-417,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0628,0.036904,1.02623421456506,1.00407594051216,2.8948216,2.729383994,15.732,9.662166741,49.75,10.25,BWh,B
1426,1578,Apoidea,ALLO-GER-418,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0642,0.036904,1.02767194864448,1.1133217879135,3.2289898,3.044454649,14.399,8.843474378,49.75,10.25,BWh,B
1427,1579,Apoidea,ALLO-GER-419,Europe,Germany,LK,Würzburg,Opferbaum2,10.065003,49.916336,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0774,0.036904,1.04132714438561,1.18699737740578,3.4758704,3.277226146,16.91,10.38566232,49.75,10.25,BWh,B
1428,1580,Apoidea,ALLO-GER-420,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_lapidarius,Female,0.0794,0.036904,1.0434118827178,1.26968909343494,3.7755144,3.559745642,16.207,9.953898829,49.75,10.25,BWh,B
1429,1581,Apoidea,ALLO-GER-421,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,17/5/17,NA,Pan_trap,Apidae,Apinae,Bombini,Bombus,,Bombus_rupestris,Female,0.2155,0.036904,1.19553764937896,1.70238529174984,5.8196076,5.487019938,25.993,15.96419401,49.75,10.25,BWh,B
1430,1582,Apoidea,ALLO-GER-422,Europe,Germany,LK,Würzburg,Bergtheim1,10.053631,49.900486,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0396,0.036904,1.00269963747614,0.165366953025858,1.2513394,1.17982598,10.672,6.554452292,49.75,10.25,BWh,B
1431,1583,Apoidea,ALLO-GER-424,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0414,0.036904,1.00450612217208,0.242482222371886,1.351655,1.274408593,9.87,6.061885694,49.75,10.25,BWh,B
1432,1584,Apoidea,ALLO-GER-425,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.043,0.036904,1.00611461842141,0.395461820979504,1.5750852,1.485069869,10.153,6.235696601,49.75,10.25,BWh,B
1433,1585,Apoidea,ALLO-GER-426,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.0394,0.036904,1.0024991176013,0.395461820979504,1.5750852,1.485069869,10.045,6.169365937,49.75,10.25,BWh,B
1434,1586,Apoidea,ALLO-GER-427,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.0424,0.036904,1.00551113071477,0.322562000611065,1.4643472,1.38066049,9.908,6.085224261,49.75,10.25,BWh,B
1435,1587,Apoidea,ALLO-GER-428,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0393,0.036904,1.00239887270187,0.160670883311867,1.2454768,1.174298424,9.328,5.729004028,49.75,10.25,BWh,B
1436,1588,Apoidea,ALLO-GER-430,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0408,0.036904,1.00390359927372,0.21759682060603,1.3184336,1.24308578,9.322,5.725318991,49.75,10.25,BWh,B
1437,1589,Apoidea,ALLO-GER-432,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0421,0.036904,1.00520952261903,0.251119512397151,1.3633802,1.285463704,9.811,6.025649498,49.75,10.25,BWh,B
1438,1590,Apoidea,ALLO-GER-433,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_puncticolle,Female,0.0426,0.036904,1.00571225305248,0.358389336228105,1.517762,1.431022661,9.015,5.536767936,49.75,10.25,BWh,B
1439,1591,Apoidea,ALLO-GER-434,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.0403,0.036904,1.00340177294112,0.242964034137253,1.3523064,1.275022766,9.703,5.959318834,49.75,10.25,BWh,B
1440,1592,Apoidea,ALLO-GER-435,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,16/6/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_villosulum,Female,0.04,0.036904,1.0031007975578,0.281239436168636,1.4050698,1.324770764,10.381,6.375728003,49.75,10.25,BWh,B
1441,1593,Apoidea,ALLO-GER-437,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0701,0.036904,1.03375313500073,1.06050901902221,3.0628828,2.887840581,21.005,12.9007,49.75,10.25,BWh,B
1442,1594,Apoidea,ALLO-GER-438,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0623,0.036904,1.02572122571568,0.872214748035103,2.537203,2.392203118,17.341,10.6503708,49.75,10.25,BWh,B
1443,1595,Apoidea,ALLO-GER-439,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0597,0.036904,1.02305781446383,0.85250967695993,2.4876966,2.345525984,17.249,10.5938669,49.75,10.25,BWh,B
1444,1596,Apoidea,ALLO-GER-440,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0585,0.036904,1.02183088139355,0.781719657939704,2.3176812,2.185226879,17.406,10.69029204,49.75,10.25,BWh,B
1445,1597,Apoidea,ALLO-GER-441,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0622,0.036904,1.02561865872154,0.912718335257077,2.6420784,2.491084942,17.826,10.94824462,49.75,10.25,BWh,B
1446,1598,Apoidea,ALLO-GER-442,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0762,0.036904,1.04007830126808,1.04831244099979,3.025753,2.85283273,20.715,12.72258988,49.75,10.25,BWh,B
1447,1599,Apoidea,ALLO-GER-443,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0597,0.036904,1.02305781446383,0.831874024361889,2.4368874,2.297620505,16.988,10.4335678,49.75,10.25,BWh,B
1448,1600,Apoidea,ALLO-GER-444,Europe,Germany,LK,Würzburg,Bergtheim2,10.045694,49.896189,14,17/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0809,0.036904,1.04497817496738,1.04529389638134,3.0166334,2.844234311,20.583,12.64151907,49.75,10.25,BWh,B
1449,1601,Apoidea,ALLO-GER-445,Europe,Germany,LK,Würzburg,Bergtheim1,10.053631,49.900486,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0939,0.036904,1.05865157578073,1.08301023109293,3.1325826,2.953557072,22.001,13.51241612,49.75,10.25,BWh,B
1450,1602,Apoidea,ALLO-GER-446,Europe,Germany,LK,Würzburg,Opferbaum4,10.086428,49.909314,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0567,0.036904,1.0199932401803,0.75321145623533,2.2525412,2.123809598,16.858,10.35372533,49.75,10.25,BWh,B
1451,1603,Apoidea,ALLO-GER-447,Europe,Germany,LK,Würzburg,Prosselsheim2,10.131019,49.871225,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_gravida,Female,0.0598,0.036904,1.02316012536074,0.938036143291546,2.709824,2.554958915,18.171,11.16013424,49.75,10.25,BWh,B
1452,1604,Apoidea,ALLO-GER-448,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0809,0.036904,1.04497817496738,1.1309187227421,3.286313,3.098501857,20.939,12.86016459,49.75,10.25,BWh,B
1453,1605,Apoidea,ALLO-GER-449,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0578,0.036904,1.02111585006674,0.800926929312125,2.3626278,2.227604804,18.092,11.11161459,49.75,10.25,BWh,B
1454,1606,Apoidea,ALLO-GER-450,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0604,0.036904,1.02377420564162,0.856951225792647,2.4987704,2.355966922,18.042,11.08090595,49.75,10.25,BWh,B
1455,1607,Apoidea,ALLO-GER-451,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0739,0.036904,1.03768887007438,1.03574728446403,2.9879718,2.817210707,20.788,12.7674245,49.75,10.25,BWh,B
1456,1608,Apoidea,ALLO-GER-452,Europe,Germany,LK,Würzburg,Hausen1,10.022767,49.938633,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0693,0.036904,1.03292646320554,0.993216105337162,2.8635544,2.699903699,20.963,12.87490474,49.75,10.25,BWh,B
1457,1609,Apoidea,ALLO-GER-453,Europe,Germany,LK,Würzburg,Rieden1,10.040881,49.937356,14,16/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0562,0.036904,1.01948337103811,0.805877434163839,2.374353,2.238659914,16.924,10.39426074,49.75,10.25,BWh,B
1458,1610,Apoidea,ALLO-GER-454,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.056,0.036904,1.01927949475221,0.82112412224314,2.4108314,2.273053592,16.613,10.20325299,49.75,10.25,BWh,B
1459,1611,Apoidea,ALLO-GER-455,Europe,Germany,LK,Würzburg,Opferbaum5,10.094319,49.925831,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0609,0.036904,1.02428622073754,0.855385871919681,2.494862,2.352281885,16.428,10.08963102,49.75,10.25,BWh,B
1460,1612,Apoidea,ALLO-GER-456,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0724,0.036904,1.03613350358576,0.977626610522764,2.8192592,2.658139948,21.109,12.96457397,49.75,10.25,BWh,B
1461,1613,Apoidea,ALLO-GER-457,Europe,Germany,LK,Würzburg,Prosselsheim2,10.131019,49.871225,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0589,0.036904,1.02223969550348,0.715793628010777,2.1698134,2.04580965,16.405,10.07550505,49.75,10.25,BWh,B
1462,1614,Apoidea,ALLO-GER-458,Europe,Germany,LK,Würzburg,Prosselsheim1,10.135947,49.868039,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0755,0.036904,1.03935050121693,0.995034287830816,2.8687656,2.704817082,21.095,12.95597555,49.75,10.25,BWh,B
1463,1615,Apoidea,ALLO-GER-459,Europe,Germany,LK,Würzburg,Rieden2,10.057994,49.937231,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_flavipes,Female,0.0609,0.036904,1.02428622073754,0.878102388331939,2.5521852,2.406329093,19.355,11.88731485,49.75,10.25,BWh,B
1464,1616,Apoidea,ALLO-GER-460,Europe,Germany,LK,Würzburg,Prosselsheim4,10.113375,49.850392,14,2/6/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_cineraria,Female,0.0673,0.036904,1.03086267475551,0.944027772803161,2.726109,2.570313235,21.837,13.41169178,49.75,10.25,BWh,B
1465,1617,Apoidea,ALLO-GER-461,Europe,Germany,LK,Würzburg,Hausen2,10.017931,49.935697,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_fulva,Female,0.0698,0.036904,1.03344305557447,1.04788177799336,3.0244502,2.851604385,19.259,11.82835426,49.75,10.25,BWh,B
1466,1618,Apoidea,ALLO-GER-462,Europe,Germany,LK,Würzburg,Rieden3,10.050008,49.941994,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0853,0.036904,1.04958620917821,1.07905148039135,3.120206,2.941887789,21.885,13.44117208,49.75,10.25,BWh,B
1467,1619,Apoidea,ALLO-GER-463,Europe,Germany,LK,Würzburg,Dipbach,10.124092,49.906236,14,1/5/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_nigroaenea,Female,0.0696,0.036904,1.03323638763084,1.00092065294731,2.885702,2.720785575,19.207,11.79641728,49.75,10.25,BWh,B
