Taxa,Tag,Region,Country,Locality,Location,Latitude,Longitude,Pres.time,Col.Date,Plant,Col.method,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,ITxBL
BEE,ALLO-GER-289,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0961,0.036904,0.059196,6.425,21.706,139.46105
BEE,ALLO-GER-290,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1134,0.036904,0.076496,6.129,20.031,122.769999
BEE,ALLO-GER-291,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.118,0.036904,0.081096,5.66,21.893,123.91438
BEE,ALLO-GER-292,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1189,0.036904,0.081996,6.189,19.253,119.156817
BEE,ALLO-GER-293,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,17/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0664,0.036904,0.029496,4.539,16.548,75.111372
BEE,ALLO-GER-294,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0993,0.036904,0.062396,5.617,23.583,132.465711
BEE,ALLO-GER-295,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0806,0.036904,0.043696,5.201,17.932,93.264332
BEE,ALLO-GER-296,Europe,Germany,Opferbaum3,Opferbaum3,10.067944,49.912992,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1039,0.036904,0.066996,5.836,21.167,123.530612
BEE,ALLO-GER-297,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0974,0.036904,0.060496,6.446,21.603,139.252938
BEE,ALLO-GER-298,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1051,0.036904,0.068196,6.757,20.265,136.930605
BEE,ALLO-GER-299,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0856,0.036904,0.048696,5.429,20.201,109.671229
BEE,ALLO-GER-300,Europe,Germany,Opferbaum3,Opferbaum3,10.067944,49.912992,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0772,0.036904,0.040296,5.591,17.024,95.181184
BEE,ALLO-GER-301,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2783,0.036904,0.241396,9.6,36.624,351.5904
BEE,ALLO-GER-302,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0583,0.036904,0.021396,4.698,9.986,46.914228
BEE,ALLO-GER-303,Europe,Germany,Opferbaum3,Opferbaum3,10.067944,49.912992,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0894,0.036904,0.052496,5.722,19.075,109.14715
BEE,ALLO-GER-304,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0941,0.036904,0.057196,5.409,18.512,100.131408
BEE,ALLO-GER-305,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.077,0.036904,0.040096,5.186,22.852,118.510472
BEE,ALLO-GER-306,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1115,0.036904,0.074596,6.057,23.032,139.504824
BEE,ALLO-GER-307,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0795,0.036904,0.042596,5.903,19.857,117.215871
BEE,ALLO-GER-308,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1097,0.036904,0.072796,6.077,20.046,121.819542
BEE,ALLO-GER-309,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1419,0.036904,0.104996,6.185,17.053,105.472805
BEE,ALLO-GER-310,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0916,0.036904,0.054696,5.916,16.336,96.643776
BEE,ALLO-GER-311,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2558,0.036904,0.218896,8.957,34.569,309.634533
BEE,ALLO-GER-312,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1627,0.036904,0.125796,7.956,29.097,231.495732
BEE,ALLO-GER-313,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1045,0.036904,0.067596,6.222,23.294,144.935268
BEE,ALLO-GER-314,Europe,Germany,Prosselsheim3,Prosselsheim3,10.1095,49.861344,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0729,0.036904,0.035996,5.432,16.443,89.318376
BEE,ALLO-GER-315,Europe,Germany,Prosselsheim2,Prosselsheim2,10.131019,49.871225,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1649,0.036904,0.127996,8.132,28.392,230.883744
BEE,ALLO-GER-316,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0998,0.036904,0.062896,6.283,21.188,133.124204
BEE,ALLO-GER-317,Europe,Germany,Opferbaum1,Opferbaum1,10.069681,49.368497,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0903,0.036904,0.053396,6.056,18.628,112.811168
BEE,ALLO-GER-318,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0966,0.036904,0.059696,5.946,21.539,128.070894
BEE,ALLO-GER-319,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1262,0.036904,0.089296,6.09,21.453,130.64877
BEE,ALLO-GER-320,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1108,0.036904,0.073896,5.98,23.974,143.36452
BEE,ALLO-GER-321,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0914,0.036904,0.054496,5.859,19.023,111.455757
BEE,ALLO-GER-322,Europe,Germany,Opferbaum3,Opferbaum3,10.067944,49.912992,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0719,0.036904,0.034996,5.649,17.729,100.151121
BEE,ALLO-GER-323,Europe,Germany,Opferbaum3,Opferbaum3,10.067944,49.912992,NA,17/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2045,0.036904,0.167596,9.497,31.943,303.362671
BEE,ALLO-GER-324,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0989,0.036904,0.061996,6.147,20.549,126.314703
BEE,ALLO-GER-325,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0809,0.036904,0.043996,5.598,16.076,89.993448
BEE,ALLO-GER-326,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Male,0.1656,0.036904,0.128696,6.807,23.918,162.809826
BEE,ALLO-GER-327,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0986,0.036904,0.061696,5.624,18.617,104.702008
BEE,ALLO-GER-328,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0859,0.036904,0.048996,6.193,19.949,123.544157
BEE,ALLO-GER-329,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1056,0.036904,0.068696,5.407,20.035,108.329245
BEE,ALLO-GER-330,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0972,0.036904,0.060296,6.251,19.816,123.869816
BEE,ALLO-GER-331,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0866,0.036904,0.049696,5.193,18.017,93.562281
BEE,ALLO-GER-332,Europe,Germany,Prosselsheim2,Prosselsheim2,10.131019,49.871225,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0892,0.036904,0.052296,6.378,19.327,123.267606
BEE,ALLO-GER-333,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0898,0.036904,0.052896,5.706,17.925,102.28005
BEE,ALLO-GER-334,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0997,0.036904,0.062796,6.343,20.462,129.790466
BEE,ALLO-GER-335,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0962,0.036904,0.059296,6.607,20.522,135.588854
BEE,ALLO-GER-336,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0755,0.036904,0.038596,5.409,16.918,91.509462
BEE,ALLO-GER-337,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1541,0.036904,0.117196,6.693,19.895,133.157235
BEE,ALLO-GER-338,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0763,0.036904,0.039396,4.863,17.89,86.99907
BEE,ALLO-GER-339,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1013,0.036904,0.064396,5.931,20.862,123.732522
BEE,ALLO-GER-340,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1153,0.036904,0.078396,6.379,19.002,121.213758
BEE,ALLO-GER-341,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0957,0.036904,0.058796,5.114,21.786,111.413604
BEE,ALLO-GER-342,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1162,0.036904,0.079296,6.206,16.235,100.75441
BEE,ALLO-GER-343,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1083,0.036904,0.071396,5.948,18.452,109.752496
BEE,ALLO-GER-344,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0735,0.036904,0.036596,5.845,15.704,91.78988
BEE,ALLO-GER-345,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0916,0.036904,0.054696,6.289,17.289,108.730521
BEE,ALLO-GER-346,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0635,0.036904,0.026596,4.828,14.54,70.19912
BEE,ALLO-GER-347,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0735,0.036904,0.036596,4.781,15.606,74.612286
BEE,ALLO-GER-348,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Male,0.0803,0.036904,0.043396,4.903,20.166,98.873898
BEE,ALLO-GER-349,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1428,0.036904,0.105896,7.323,27.224,199.361352
BEE,ALLO-GER-350,Europe,Germany,Prosselsheim3,Prosselsheim3,10.1095,49.861344,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0898,0.036904,0.052896,5.507,19.101,105.189207
BEE,ALLO-GER-351,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1577,0.036904,0.120796,7.633,29.225,223.074425
BEE,ALLO-GER-352,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1232,0.036904,0.086296,6.256,24.498,153.259488
BEE,ALLO-GER-353,Europe,Germany,Opferbaum5,Opferbaum5,10.094319,49.925831,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2617,0.036904,0.224796,9.315,32.073,298.759995
BEE,ALLO-GER-354,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1293,0.036904,0.092396,7.302,25.393,185.419686
BEE,ALLO-GER-355,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.127,0.036904,0.090096,6.038,24.516,148.027608
BEE,ALLO-GER-356,Europe,Germany,Bergtheim1,Bergtheim1,10.053631,49.900486,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1398,0.036904,0.102896,6.628,27.332,181.156496
BEE,ALLO-GER-357,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2074,0.036904,0.170496,9.091,32.833,298.484803
BEE,ALLO-GER-358,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0829,0.036904,0.045996,4.938,20.425,100.85865
BEE,ALLO-GER-359,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0865,0.036904,0.049596,5.721,19.805,113.304405
BEE,ALLO-GER-360,Europe,Germany,Opferbaum3,Opferbaum3,10.067944,49.912992,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Male,0.0781,0.036904,0.041196,4.843,19.987,96.797041
BEE,ALLO-GER-361,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0735,0.036904,0.036596,5.32,17.697,94.14804
BEE,ALLO-GER-362,Europe,Germany,Rieden1,Rieden1,10.040881,49.937356,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0767,0.036904,0.039796,5.684,17.676,100.470384
BEE,ALLO-GER-363,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2629,0.036904,0.225996,9.67,33.882,327.63894
BEE,ALLO-GER-364,Europe,Germany,Rieden2,Rieden2,10.057994,49.937231,NA,17/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2433,0.036904,0.206396,9.577,33.436,320.216572
BEE,ALLO-GER-365,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0631,0.036904,0.026196,5.087,17.116,87.069092
BEE,ALLO-GER-366,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2704,0.036904,0.233496,9.585,33.689,322.909065
BEE,ALLO-GER-368,Europe,Germany,Prosselsheim1,Prosselsheim1,10.135947,49.868039,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0841,0.036904,0.047196,5.358,20.05,107.4279
BEE,ALLO-GER-369,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0927,0.036904,0.055796,6.977,19.984,139.428368
BEE,ALLO-GER-370,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0815,0.036904,0.044596,4.886,17.667,86.320962
BEE,ALLO-GER-371,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1233,0.036904,0.086396,6.524,22.621,147.579404
BEE,ALLO-GER-372,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1044,0.036904,0.067496,6.876,21.267,146.231892
BEE,ALLO-GER-373,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1044,0.036904,0.067496,6.352,23.027,146.267504
BEE,ALLO-GER-374,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0696,0.036904,0.032696,4.952,16.907,83.723464
BEE,ALLO-GER-375,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1003,0.036904,0.063396,6.595,19.782,130.46229
BEE,ALLO-GER-376,Europe,Germany,Bergtheim3,Bergtheim3,10.057294,49.902308,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.094,0.036904,0.057096,5.676,21.17,120.16092
BEE,ALLO-GER-377,Europe,Germany,Rieden2,Rieden2,10.057994,49.937231,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0949,0.036904,0.057996,6.115,20.911,127.870765
BEE,ALLO-GER-378,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Male,0.1442,0.036904,0.107296,5.705,26.758,152.65439
BEE,ALLO-GER-379,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.2266,0.036904,0.189696,9.051,33.366,301.995666
BEE,ALLO-GER-380,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,17/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0998,0.036904,0.062896,6.231,21.354,133.056774
BEE,ALLO-GER-381,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.083,0.036904,0.046096,5.386,18.532,99.813352
BEE,ALLO-GER-382,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.3743,0.036904,0.337396,9.41,33.559,315.79019
BEE,ALLO-GER-383,Europe,Germany,Opferbaum1,Opferbaum1,10.069681,49.368497,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0823,0.036904,0.045396,5.637,17.794,100.304778
BEE,ALLO-GER-384,Europe,Germany,Rieden3,Rieden3,10.050008,49.941994,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Male,0.124,0.036904,0.087096,6.238,23.897,149.069486
BEE,ALLO-GER-385,Europe,Germany,Rieden2,Rieden2,10.057994,49.937231,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1658,0.036904,0.128896,8.48,28.517,241.82416
BEE,ALLO-GER-386,Europe,Germany,Opferbaum4,Opferbaum4,10.086428,49.909314,NA,17/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0957,0.036904,0.058796,5.966,21.989,131.186374
BEE,ALLO-GER-387,Europe,Germany,Rieden2,Rieden2,10.057994,49.937231,NA,2/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0772,0.036904,0.040296,5.496,19.554,107.468784
BEE,ALLO-GER-388,Europe,Germany,Opferbaum1,Opferbaum1,10.069681,49.368497,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0986,0.036904,0.061696,4.94,20.108,99.33352
BEE,ALLO-GER-389,Europe,Germany,Hausen1,Hausen1,10.022767,49.938633,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0961,0.036904,0.059196,5.43,18.909,102.67587
BEE,ALLO-GER-390,Europe,Germany,Opferbaum1,Opferbaum1,10.069681,49.368497,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0992,0.036904,0.062296,5.727,21.048,120.541896
BEE,ALLO-GER-392,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1113,0.036904,0.074396,6.741,20.088,135.413208
BEE,ALLO-GER-393,Europe,Germany,Bergtheim2,Bergtheim2,10.045694,49.896189,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1101,0.036904,0.073196,6.896,23.985,165.40056
BEE,ALLO-GER-394,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0874,0.036904,0.050496,6.261,18.475,115.671975
BEE,ALLO-GER-395,Europe,Germany,Prosselsheim4,Prosselsheim4,10.113375,49.850392,NA,1/5/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.1046,0.036904,0.067696,6.246,20.823,130.060458
BEE,ALLO-GER-396,Europe,Germany,Hausen2,Hausen2,10.017931,49.935697,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0825,0.036904,0.045596,5.598,18.298,102.432204
BEE,ALLO-GER-397,Europe,Germany,Opferbaum2,Opferbaum2,10.065003,49.916336,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0953,0.036904,0.058396,5.649,22.538,127.317162
BEE,ALLO-GER-398,Europe,Germany,Dipbach,Dipbach,10.124092,49.906236,NA,16/6/17,NA,Pan_trap,Apoidea,Apidae,Apinae,Bombini,Bombus,NA,NA,Female,0.0991,0.036904,0.062196,6.369,21.404,136.322076
